Id,Weekly_Sales
30_12_2013-07-05,85.2248
30_12_2013-07-12,74.1918
30_12_2013-07-19,75.5726
30_12_2013-07-26,79.6259
30_13_2012-11-02,10732.05835
30_13_2012-11-09,9771.99355
30_13_2012-11-16,10676.7632
30_13_2012-11-23,11735.74585
30_13_2012-11-30,10713.5767
30_13_2012-12-07,10393.4318
30_13_2012-12-14,9855.8041
30_13_2012-12-21,10556.15705
30_13_2012-12-28,9730.6267
30_13_2013-01-04,11024.11325
30_13_2013-01-11,10555.89445
30_13_2013-01-18,10476.72225
30_13_2013-01-25,10351.30315
30_13_2013-02-01,11005.0894
30_13_2013-02-08,10387.495
30_13_2013-02-15,10131.88415
30_13_2013-02-22,10627.50835
30_13_2013-03-01,10824.24345
30_13_2013-03-08,10843.5282
30_13_2013-03-15,10876.4363
30_13_2013-03-22,10976.06985
30_13_2013-03-29,10814.9958
30_13_2013-04-05,10910.1019
30_13_2013-04-12,10965.9264
30_13_2013-04-19,11054.0448
30_13_2013-04-26,10794.5468
30_13_2013-05-03,10783.55335
30_13_2013-05-10,10845.00275
30_13_2013-05-17,10825.3629
30_13_2013-05-24,10950.8201
30_13_2013-05-31,10842.57275
30_13_2013-06-07,10816.34495
30_13_2013-06-14,10854.9147
30_13_2013-06-21,10973.40025
30_13_2013-06-28,10963.71505
30_13_2013-07-05,10888.0984
30_13_2013-07-12,10806.38935
30_13_2013-07-19,11010.9539
30_13_2013-07-26,11051.7826
30_14_2012-11-02,982.23485
30_14_2012-11-09,853.24875
30_14_2012-11-16,1253.4148
30_14_2012-11-23,3443.5015
30_14_2012-11-30,997.75265
30_14_2012-12-07,1056.73645
30_14_2012-12-14,1288.0698
30_14_2012-12-21,1699.45515
30_14_2012-12-28,1163.12945
30_14_2013-01-04,996.52005
30_14_2013-01-11,1047.38535
30_14_2013-01-18,1060.75865
30_14_2013-01-25,1121.9952
30_14_2013-02-01,973.986
30_14_2013-02-08,905.87015
30_14_2013-02-15,889.0315
30_14_2013-02-22,940.9553
30_14_2013-03-01,875.55655
30_14_2013-03-08,826.55835
30_14_2013-03-15,902.38105
30_14_2013-03-22,902.75315
30_14_2013-03-29,839.20075
30_14_2013-04-05,887.32595
30_14_2013-04-12,901.5583
30_14_2013-04-19,852.5442
30_14_2013-04-26,1038.70695
30_14_2013-05-03,876.81795
30_14_2013-05-10,911.82895
30_14_2013-05-17,793.1268
30_14_2013-05-24,902.8212
30_14_2013-05-31,794.7355
30_14_2013-06-07,787.30345
30_14_2013-06-14,807.0063
30_14_2013-06-21,790.8681
30_14_2013-06-28,879.0446
30_14_2013-07-05,817.56465
30_14_2013-07-12,811.93635
30_14_2013-07-19,819.4287
30_14_2013-07-26,800.35785
30_16_2012-11-02,1182.2578
30_16_2012-11-09,1258.52125
30_16_2012-11-16,806.91285
30_16_2012-11-23,1161.9867
30_16_2012-11-30,829.7952
30_16_2012-12-07,934.8531
30_16_2012-12-14,1081.7206
30_16_2012-12-21,969.5435
30_16_2012-12-28,871.96235
30_16_2013-01-04,991.4744
30_16_2013-01-11,976.45165
30_16_2013-01-18,985.93245
30_16_2013-01-25,895.60975
30_16_2013-02-01,1028.73555
30_16_2013-02-08,1421.8237
30_16_2013-02-15,1113.8802
30_16_2013-02-22,1110.22455
30_16_2013-03-01,1287.93875
30_16_2013-03-08,1211.1024
30_16_2013-03-15,1333.34285
30_16_2013-03-22,1494.64505
30_16_2013-03-29,1175.24765
30_16_2013-04-05,1365.6382
30_16_2013-04-12,1265.7256
30_16_2013-04-19,1497.58775
30_16_2013-04-26,1283.02635
30_16_2013-05-03,1507.1292
30_16_2013-05-10,1497.308
30_16_2013-05-17,1553.91045
30_16_2013-05-24,1756.46535
30_16_2013-05-31,1597.75805
30_16_2013-06-07,1691.83695
30_16_2013-06-14,2022.16645
30_16_2013-06-21,1794.0827
30_16_2013-06-28,1837.16495
30_16_2013-07-05,1819.62925
30_16_2013-07-12,1744.53105
30_16_2013-07-19,1567.34345
30_16_2013-07-26,1587.49755
30_17_2012-12-07,357.28595
30_17_2013-01-11,51.54365
30_17_2013-01-18,100.6987
30_17_2013-02-08,29.7795
30_17_2013-02-15,42.394
30_17_2013-02-22,72.97285
30_17_2013-03-01,27.0304
30_17_2013-03-08,19.95115
30_17_2013-03-22,32.2091
30_17_2013-05-10,35.40825
30_17_2013-05-17,22.37305
30_17_2013-05-24,16.3155
30_17_2013-05-31,17.11895
30_17_2013-06-07,13.50035
30_17_2013-06-14,6.8413
30_17_2013-06-21,10.30805
30_17_2013-07-05,15.46595
30_17_2013-07-12,15.2761
30_17_2013-07-19,18.14455
30_17_2013-07-26,21.20035
30_18_2012-11-02,372.9055
30_18_2012-11-09,325.77045
30_18_2012-11-16,332.0853
30_18_2012-11-23,274.11355
30_18_2012-11-30,443.96595
30_18_2012-12-07,543.4483
30_18_2012-12-14,1147.20595
30_18_2012-12-21,970.997
30_18_2012-12-28,628.7742
30_18_2013-01-04,490.96375
30_18_2013-01-11,291.78135
30_18_2013-01-18,431.0313
30_18_2013-01-25,377.6266
30_18_2013-02-01,290.7986
30_18_2013-02-08,463.8452
30_18_2013-02-15,1004.4877
30_18_2013-02-22,356.1217
30_18_2013-03-01,422.5424
30_18_2013-03-08,333.13145
30_18_2013-03-15,416.9091
30_18_2013-03-22,291.1096
30_18_2013-03-29,359.16625
30_18_2013-04-05,267.07275
30_18_2013-04-12,297.03405
30_18_2013-04-19,321.0587
30_18_2013-04-26,359.60625
30_18_2013-07-19,360.72645
30_20_2012-11-02,31.42755
30_20_2012-11-09,61.14985
30_20_2012-11-16,17.56015
30_20_2012-12-07,49.1424
30_20_2012-12-14,40.449
30_20_2013-02-15,36.163
30_20_2013-03-15,37.64035
30_20_2013-04-12,44.50055
30_20_2013-04-19,33.27185
30_20_2013-04-26,35.88015
30_20_2013-05-03,39.5343
30_20_2013-05-10,40.0545
30_20_2013-05-17,48.68115
30_20_2013-05-24,41.071
30_20_2013-05-31,54.0447
30_20_2013-06-07,58.538
30_20_2013-06-14,61.5748
30_20_2013-06-21,50.78565
30_20_2013-06-28,43.04865
30_20_2013-07-05,49.273
30_20_2013-07-12,51.8331
30_20_2013-07-19,48.2066
30_20_2013-07-26,46.8156
30_21_2012-11-02,1189.56275
30_21_2012-11-09,1117.814
30_21_2012-11-16,1197.9722
30_21_2012-11-23,1471.75945
30_21_2012-11-30,1041.01845
30_21_2012-12-07,1246.97355
30_21_2012-12-14,1173.6861
30_21_2012-12-21,1225.61975
30_21_2012-12-28,947.84815
30_21_2013-01-04,1183.83385
30_21_2013-01-11,1480.0642
30_21_2013-01-18,1192.9632
30_21_2013-01-25,1229.4751
30_21_2013-02-01,1217.91025
30_21_2013-02-08,1092.00085
30_21_2013-02-15,1185.69625
30_21_2013-02-22,1194.29535
30_21_2013-03-01,1183.1676
30_21_2013-03-08,1205.68945
30_21_2013-03-15,1141.29225
30_21_2013-03-22,1166.87795
30_21_2013-03-29,1140.05555
30_21_2013-04-05,1177.6668
30_21_2013-04-12,1156.66895
30_21_2013-04-19,1180.53235
30_21_2013-04-26,1151.36955
30_21_2013-05-03,1149.92765
30_21_2013-05-10,1147.8118
30_21_2013-05-17,1102.0086
30_21_2013-05-24,1144.8952
30_21_2013-05-31,1094.4546
30_21_2013-06-07,1096.37015
30_21_2013-06-14,1098.1246
30_21_2013-06-21,1046.60645
30_21_2013-06-28,1132.81735
30_21_2013-07-05,1063.05585
30_21_2013-07-12,1110.0252
30_21_2013-07-19,1082.6369
30_21_2013-07-26,1122.48675
30_22_2012-11-30,100.95525
30_22_2013-02-08,40.50735
30_22_2013-02-15,37.8899
30_22_2013-02-22,27.7627
30_22_2013-03-01,20.17855
30_22_2013-03-15,39.36915
30_22_2013-03-22,39.7149
30_22_2013-05-17,55.5169
30_22_2013-07-05,45.554
30_22_2013-07-12,65.39145
30_22_2013-07-19,50.23425
30_22_2013-07-26,55.02755
30_23_2013-02-08,15.7284
30_23_2013-02-15,18.8172
30_23_2013-03-15,24.84095
30_23_2013-03-29,18.9577
30_23_2013-04-26,23.16305
30_23_2013-05-03,20.4963
30_23_2013-05-17,18.2253
30_23_2013-05-24,16.64415
30_23_2013-06-07,20.1661
30_23_2013-06-14,14.2616
30_23_2013-06-21,17.26525
30_23_2013-07-26,22.38355
30_24_2013-04-26,14.56
30_24_2013-05-03,14.56
30_25_2012-11-02,33.99395
30_25_2012-11-09,38.2047
30_25_2012-11-16,25.0494
30_25_2012-11-23,16.40105
30_25_2012-11-30,22.70225
30_25_2012-12-07,25.7719
30_25_2012-12-14,23.85665
30_25_2012-12-21,11.69485
30_25_2012-12-28,15.70555
30_25_2013-01-04,21.5292
30_25_2013-01-11,28.79865
30_25_2013-01-18,24.71935
30_25_2013-01-25,27.0702
30_25_2013-02-01,21.87065
30_25_2013-02-08,20.6278
30_25_2013-02-15,33.9717
30_25_2013-02-22,26.7858
30_25_2013-03-01,26.03965
30_25_2013-03-08,29.8007
30_25_2013-03-15,38.8124
30_25_2013-03-22,49.31395
30_25_2013-03-29,33.5731
30_25_2013-04-05,40.03475
30_25_2013-04-12,39.35955
30_25_2013-04-19,34.8202
30_25_2013-04-26,39.09805
30_25_2013-05-03,51.4718
30_25_2013-05-10,50.24045
30_25_2013-05-17,61.74495
30_25_2013-05-24,72.8774
30_25_2013-05-31,71.5496
30_25_2013-06-07,76.09355
30_25_2013-06-14,72.8851
30_25_2013-06-21,72.5868
30_25_2013-06-28,77.1488
30_25_2013-07-05,72.932
30_25_2013-07-12,66.43545
30_25_2013-07-19,73.0527
30_25_2013-07-26,71.54415
30_26_2013-07-26,9.94665
30_28_2012-11-02,78.5659
30_28_2012-11-09,68.9388
30_28_2012-11-16,77.34865
30_28_2012-11-23,94.9695
30_28_2012-11-30,66.34075
30_28_2012-12-07,95.95615
30_28_2012-12-14,68.48665
30_28_2012-12-21,65.4223
30_28_2012-12-28,79.6075
30_28_2013-01-04,70.66955
30_28_2013-01-11,73.37045
30_28_2013-01-18,77.54905
30_28_2013-01-25,77.77335
30_28_2013-02-01,88.9193
30_28_2013-02-08,76.2719
30_28_2013-02-15,74.75235
30_28_2013-02-22,68.3057
30_28_2013-03-01,79.32685
30_28_2013-03-08,85.9991
30_28_2013-03-15,72.4867
30_28_2013-03-22,60.1184
30_28_2013-03-29,68.3091
30_28_2013-04-05,69.03955
30_28_2013-04-12,67.15885
30_28_2013-04-19,73.83025
30_28_2013-04-26,68.7775
30_28_2013-05-03,57.93585
30_28_2013-05-10,59.09235
30_28_2013-05-17,54.40145
30_28_2013-05-24,43.9263
30_28_2013-05-31,39.29545
30_28_2013-06-07,40.49735
30_28_2013-06-14,43.287
30_28_2013-06-21,45.431
30_28_2013-06-28,43.0703
30_28_2013-07-05,45.2515
30_28_2013-07-12,42.6364
30_28_2013-07-19,39.11005
30_28_2013-07-26,52.57525
30_29_2012-12-07,10.96
30_29_2013-01-18,10.96
30_29_2013-02-08,10.96
30_29_2013-02-15,10.96
30_29_2013-02-22,10.96
30_29_2013-04-19,10.96
30_29_2013-05-03,10.96
30_29_2013-05-31,10.96
30_29_2013-06-07,10.96
30_29_2013-06-14,10.96
30_29_2013-07-26,10.96
30_31_2012-11-02,37.8774
30_31_2012-11-09,59.07755
30_31_2012-11-16,20.6704
30_31_2012-11-23,21.50545
30_31_2012-12-07,120.6404
30_31_2012-12-14,53.6385
30_31_2012-12-21,72.0533
30_31_2012-12-28,46.51825
30_31_2013-01-04,51.96385
30_31_2013-01-11,112.1389
30_31_2013-01-18,47.411
30_31_2013-01-25,171.2801
30_31_2013-02-01,29.9165
30_31_2013-02-08,29.8587
30_31_2013-02-15,56.3615
30_31_2013-02-22,52.57505
30_31_2013-03-01,41.5913
30_31_2013-03-08,54.0272
30_31_2013-03-15,46.47525
30_31_2013-03-29,93.4768
30_31_2013-04-05,56.5843
30_31_2013-04-12,90.119
30_31_2013-04-19,36.5663
30_31_2013-04-26,36.1755
30_31_2013-05-03,50.21515
30_31_2013-05-10,59.94735
30_31_2013-05-17,69.1648
30_31_2013-05-24,40.1405
30_31_2013-05-31,54.6616
30_31_2013-06-07,44.4953
30_31_2013-06-14,33.5874
30_31_2013-06-21,38.0095
30_31_2013-06-28,30.9033
30_31_2013-07-05,44.3168
30_31_2013-07-12,48.45205
30_31_2013-07-19,60.2495
30_31_2013-07-26,50.9257
30_32_2012-11-02,42.051
30_32_2012-11-09,34.9447
30_32_2012-11-16,24.17635
30_32_2012-11-23,45.0579
30_32_2012-11-30,29.28355
30_32_2012-12-07,32.698
30_32_2012-12-14,29.26305
30_32_2012-12-21,37.5702
30_32_2012-12-28,36.1334
30_32_2013-01-04,31.35615
30_32_2013-01-11,38.94875
30_32_2013-01-18,40.9091
30_32_2013-01-25,32.9169
30_32_2013-02-01,35.27015
30_32_2013-02-08,57.6777
30_32_2013-02-15,49.885
30_32_2013-02-22,44.853
30_32_2013-03-01,51.5852
30_32_2013-03-08,50.8461
30_32_2013-03-15,53.994
30_32_2013-03-22,64.50435
30_32_2013-03-29,46.2
30_32_2013-04-05,53.20605
30_32_2013-04-12,57.3338
30_32_2013-04-19,41.4724
30_32_2013-04-26,53.5475
30_32_2013-05-03,72.06755
30_32_2013-05-10,53.87955
30_32_2013-05-17,65.21295
30_32_2013-05-24,66.1826
30_32_2013-05-31,73.799
30_32_2013-06-07,77.1217
30_32_2013-06-14,88.53575
30_32_2013-06-21,77.6281
30_32_2013-06-28,67.5203
30_32_2013-07-05,81.6701
30_32_2013-07-12,68.6025
30_32_2013-07-19,78.8832
30_32_2013-07-26,63.27865
30_33_2013-01-25,2.5
30_33_2013-02-01,2.5
30_33_2013-02-08,2.5
30_33_2013-02-15,2.5
30_33_2013-04-26,2.5
30_33_2013-05-03,2.5
30_33_2013-05-17,2.5
30_33_2013-05-24,2.5
30_38_2012-11-02,63649.375
30_38_2012-11-09,61146.6268
30_38_2012-11-16,68459.45875
30_38_2012-11-23,54519.24225
30_38_2012-11-30,62547.0094
30_38_2012-12-07,65009.6977
30_38_2012-12-14,66731.8452
30_38_2012-12-21,62384.19175
30_38_2012-12-28,63357.71045
30_38_2013-01-04,64568.3246
30_38_2013-01-11,66533.8185
30_38_2013-01-18,64169.2085
30_38_2013-01-25,62987.0399
30_38_2013-02-01,63816.2501
30_38_2013-02-08,65599.64995
30_38_2013-02-15,63615.39185
30_38_2013-02-22,63536.5698
30_38_2013-03-01,64290.9878
30_38_2013-03-08,65070.12645
30_38_2013-03-15,61533.8128
30_38_2013-03-22,62847.9838
30_38_2013-03-29,62189.34735
30_38_2013-04-05,61693.74935
30_38_2013-04-12,60945.27855
30_38_2013-04-19,63397.3364
30_38_2013-04-26,63478.5782
30_38_2013-05-03,63357.88015
30_38_2013-05-10,62003.82095
30_38_2013-05-17,58866.79585
30_38_2013-05-24,58430.19775
30_38_2013-05-31,59986.25335
30_38_2013-06-07,59558.3758
30_38_2013-06-14,58876.6799
30_38_2013-06-21,58878.53025
30_38_2013-06-28,59521.65395
30_38_2013-07-05,60420.55385
30_38_2013-07-12,59051.9171
30_38_2013-07-19,59823.6837
30_38_2013-07-26,60306.59125
30_40_2012-11-02,23703.1264
30_40_2012-11-09,22994.6959
30_40_2012-11-16,23379.1247
30_40_2012-11-23,20140.27965
30_40_2012-11-30,22999.33025
30_40_2012-12-07,21931.6526
30_40_2012-12-14,22431.7002
30_40_2012-12-21,22810.9639
30_40_2012-12-28,22234.82615
30_40_2013-01-04,25698.7736
30_40_2013-01-11,24419.2279
30_40_2013-01-18,23409.61895
30_40_2013-01-25,23566.75065
30_40_2013-02-01,23974.9992
30_40_2013-02-08,24134.19
30_40_2013-02-15,24614.18505
30_40_2013-02-22,24193.20375
30_40_2013-03-01,25156.93895
30_40_2013-03-08,25188.4374
30_40_2013-03-15,23920.79935
30_40_2013-03-22,24206.71725
30_40_2013-03-29,24089.94
30_40_2013-04-05,24750.03685
30_40_2013-04-12,24250.77585
30_40_2013-04-19,24360.58685
30_40_2013-04-26,23302.9676
30_40_2013-05-03,23643.7687
30_40_2013-05-10,23316.57545
30_40_2013-05-17,23006.1256
30_40_2013-05-24,23548.63395
30_40_2013-05-31,23328.33955
30_40_2013-06-07,23203.2516
30_40_2013-06-14,22470.16315
30_40_2013-06-21,23703.9265
30_40_2013-06-28,23348.9629
30_40_2013-07-05,23631.3113
30_40_2013-07-12,22572.9808
30_40_2013-07-19,24442.8733
30_40_2013-07-26,23089.75865
30_42_2012-11-02,73.63505
30_42_2012-11-09,73.91055
30_42_2012-11-16,67.17355
30_42_2012-11-23,71.68945
30_42_2012-11-30,67.47615
30_42_2012-12-07,61.84265
30_42_2012-12-14,62.057
30_42_2012-12-21,48.32065
30_42_2012-12-28,64.2386
30_42_2013-01-04,63.81915
30_42_2013-01-11,70.30025
30_42_2013-01-18,65.95705
30_42_2013-01-25,75.4731
30_42_2013-02-01,69.982
30_42_2013-02-08,51.9077
30_42_2013-02-15,66.3996
30_42_2013-02-22,82.9237
30_42_2013-03-01,78.17065
30_42_2013-03-08,73.8171
30_42_2013-03-15,68.5195
30_42_2013-03-22,77.99435
30_42_2013-03-29,79.5027
30_42_2013-04-05,78.87245
30_42_2013-04-12,83.8389
30_42_2013-04-19,89.66205
30_42_2013-04-26,72.37025
30_42_2013-05-03,71.8059
30_42_2013-05-10,80.5758
30_42_2013-05-17,84.35025
30_42_2013-05-24,85.24825
30_42_2013-05-31,83.21995
30_42_2013-06-07,78.85955
30_42_2013-06-14,73.24965
30_42_2013-06-21,76.65485
30_42_2013-06-28,83.3612
30_42_2013-07-05,74.44445
30_42_2013-07-12,82.1114
30_42_2013-07-19,80.3524
30_42_2013-07-26,81.0946
30_44_2012-11-23,2.97
30_44_2012-11-30,2.97
30_44_2013-01-04,2.97
30_44_2013-01-18,2.97
30_44_2013-01-25,2.97
30_44_2013-02-01,2.97
30_44_2013-02-08,2.97
30_44_2013-02-15,2.97
30_44_2013-02-22,2.97
30_44_2013-03-01,2.97
30_44_2013-03-29,2.97
30_44_2013-04-05,2.97
30_44_2013-04-26,2.97
30_44_2013-05-31,2.97
30_44_2013-06-07,2.97
30_44_2013-07-26,2.97
30_46_2012-11-02,5575.8259
30_46_2012-11-09,5567.57465
30_46_2012-11-16,5670.10655
30_46_2012-11-23,4775.3354
30_46_2012-11-30,5306.5014
30_46_2012-12-07,4981.68455
30_46_2012-12-14,4907.1945
30_46_2012-12-21,5245.5916
30_46_2012-12-28,4686.64375
30_46_2013-01-04,5130.9012
30_46_2013-01-11,5456.52525
30_46_2013-01-18,5442.0407
30_46_2013-01-25,5308.07615
30_46_2013-02-01,5645.576
30_46_2013-02-08,5857.92545
30_46_2013-02-15,5607.18685
30_46_2013-02-22,5662.8526
30_46_2013-03-01,5838.03485
30_46_2013-03-08,5870.8725
30_46_2013-03-15,5660.17105
30_46_2013-03-22,5728.018
30_46_2013-03-29,5392.79335
30_46_2013-04-05,5763.20945
30_46_2013-04-12,5584.73305
30_46_2013-04-19,5851.4187
30_46_2013-04-26,5538.7949
30_46_2013-05-03,5661.3803
30_46_2013-05-10,5621.3597
30_46_2013-05-17,5671.28075
30_46_2013-05-24,5633.514
30_46_2013-05-31,5690.8179
30_46_2013-06-07,5807.97465
30_46_2013-06-14,5965.78455
30_46_2013-06-21,5695.29875
30_46_2013-06-28,5554.64035
30_46_2013-07-05,5696.99405
30_46_2013-07-12,5337.74705
30_46_2013-07-19,5624.71455
30_46_2013-07-26,5381.24945
30_49_2013-04-26,8.12765
30_49_2013-06-28,6.42825
30_49_2013-07-12,2.6539
30_49_2013-07-19,3.19725
30_49_2013-07-26,4.6705
30_52_2012-11-02,15.09225
30_52_2012-11-09,15.90055
30_52_2012-11-16,16.80935
30_52_2012-11-23,15.25065
30_52_2012-11-30,26.7015
30_52_2012-12-07,19.192
30_52_2012-12-14,11.9661
30_52_2012-12-21,17.5456
30_52_2012-12-28,22.19615
30_52_2013-01-04,18.0539
30_52_2013-01-11,15.0693
30_52_2013-01-18,18.3226
30_52_2013-01-25,16.4819
30_52_2013-02-01,16.5763
30_52_2013-02-08,28.78325
30_52_2013-02-15,21.94715
30_52_2013-02-22,23.7376
30_52_2013-03-01,18.67035
30_52_2013-03-08,23.43595
30_52_2013-03-15,16.71785
30_52_2013-03-22,18.82055
30_52_2013-03-29,17.49605
30_52_2013-04-05,19.19545
30_52_2013-04-12,18.3005
30_52_2013-04-19,19.6647
30_52_2013-04-26,15.1292
30_52_2013-05-03,14.9355
30_52_2013-05-10,17.04675
30_52_2013-05-17,14.24025
30_52_2013-05-24,13.098
30_52_2013-05-31,13.85435
30_52_2013-06-07,14.28075
30_52_2013-06-14,14.0527
30_52_2013-06-21,12.3223
30_52_2013-06-28,12.4923
30_52_2013-07-05,13.17135
30_52_2013-07-12,14.90015
30_52_2013-07-19,12.0445
30_52_2013-07-26,11.43355
30_56_2012-11-02,85.79
30_56_2012-11-09,50.96945
30_56_2012-11-16,89.9478
30_56_2012-11-23,131.6902
30_56_2012-11-30,251.03785
30_56_2012-12-07,209.1128
30_56_2012-12-14,141.37475
30_56_2012-12-21,137.26565
30_56_2012-12-28,82.295
30_56_2013-01-04,190.51715
30_56_2013-01-11,102.57975
30_56_2013-01-18,136.68385
30_56_2013-01-25,95.08755
30_56_2013-02-01,82.89815
30_56_2013-02-08,186.1011
30_56_2013-02-15,359.7528
30_56_2013-02-22,94.0715
30_56_2013-03-22,107.27945
30_56_2013-03-29,156.59735
30_56_2013-04-05,101.5267
30_56_2013-04-12,125.551
30_56_2013-04-19,118.66565
30_56_2013-04-26,88.7438
30_56_2013-05-03,80.28965
30_56_2013-05-10,109.69445
30_56_2013-05-31,99.88185
30_56_2013-06-07,96.81805
30_56_2013-06-14,67.87225
30_56_2013-06-21,57.1394
30_56_2013-06-28,61.7084
30_56_2013-07-05,65.99415
30_56_2013-07-12,61.6125
30_56_2013-07-19,88.54185
30_56_2013-07-26,74.34745
30_59_2012-11-02,24.56665
30_59_2012-11-09,34.31415
30_59_2012-11-16,35.16385
30_59_2012-11-23,31.5097
30_59_2012-11-30,47.47515
30_59_2012-12-07,32.2063
30_59_2012-12-14,94.98205
30_59_2012-12-21,80.92625
30_59_2012-12-28,286.23195
30_59_2013-01-04,197.6852
30_59_2013-01-11,35.5473
30_59_2013-01-18,37.14345
30_59_2013-01-25,26.85995
30_59_2013-02-01,27.09605
30_59_2013-02-08,17.4346
30_59_2013-02-15,18.31655
30_59_2013-02-22,16.9594
30_59_2013-03-01,27.5993
30_59_2013-03-08,16.91845
30_59_2013-03-15,19.217
30_59_2013-03-22,22.4756
30_59_2013-03-29,22.35765
30_59_2013-04-05,21.04345
30_59_2013-04-12,23.8718
30_59_2013-04-19,20.10985
30_59_2013-04-26,28.4565
30_59_2013-05-03,29.04045
30_59_2013-05-10,21.8578
30_59_2013-05-17,18.92405
30_59_2013-05-24,20.15845
30_59_2013-05-31,17.87605
30_59_2013-06-07,17.0587
30_59_2013-06-14,16.8303
30_59_2013-06-21,19.7978
30_59_2013-06-28,21.77235
30_59_2013-07-05,20.37105
30_59_2013-07-12,21.48765
30_59_2013-07-19,18.54255
30_59_2013-07-26,18.4916
30_60_2012-11-02,605.299
30_60_2012-11-09,534.639
30_60_2012-11-16,585.068
30_60_2012-11-23,653.575
30_60_2012-11-30,848.332
30_60_2012-12-07,923.746
30_60_2012-12-14,1318.822
30_60_2012-12-21,1100.493
30_60_2012-12-28,469.073
30_60_2013-01-04,774.097
30_60_2013-01-11,590.475
30_60_2013-01-18,742.895
30_60_2013-01-25,673.133
30_60_2013-02-01,661.519
30_60_2013-02-08,588.544
30_60_2013-02-15,613.56
30_60_2013-02-22,600.179
30_60_2013-03-01,639.629
30_60_2013-03-08,614.434
30_60_2013-03-15,552.594
30_60_2013-03-22,560.75
30_60_2013-03-29,587.403
30_60_2013-04-05,563.713
30_60_2013-04-12,531.438
30_60_2013-04-19,568.479
30_60_2013-04-26,568.608
30_60_2013-05-03,574.743
30_60_2013-05-10,556.809
30_60_2013-05-17,536.176
30_60_2013-05-24,594.068
30_60_2013-05-31,521.493
30_60_2013-06-07,538.123
30_60_2013-06-14,464.085
30_60_2013-06-21,534.184
30_60_2013-06-28,578.645
30_60_2013-07-05,560.801
30_60_2013-07-12,557.548
30_60_2013-07-19,535.221
30_60_2013-07-26,550.738
30_67_2012-11-02,1259.47625
30_67_2012-11-09,1048.8184
30_67_2012-11-16,1130.1417
30_67_2012-11-23,956.16305
30_67_2012-11-30,1087.45245
30_67_2012-12-07,1313.2217
30_67_2012-12-14,1596.05235
30_67_2012-12-21,2013.5923
30_67_2012-12-28,1328.1278
30_67_2013-01-04,1232.20435
30_67_2013-01-11,982.48445
30_67_2013-01-18,1292.7929
30_67_2013-01-25,1147.6887
30_67_2013-02-01,1122.11115
30_67_2013-02-08,1737.6233
30_67_2013-02-15,2796.62795
30_67_2013-02-22,1393.1675
30_67_2013-03-01,1380.94285
30_67_2013-03-08,1280.7748
30_67_2013-03-15,1325.8213
30_67_2013-03-22,1354.3984
30_67_2013-03-29,1302.0152
30_67_2013-04-05,1329.21415
30_67_2013-04-12,1332.8973
30_67_2013-04-19,1158.2765
30_67_2013-04-26,1406.1237
30_67_2013-05-03,1664.53695
30_67_2013-05-10,1497.9587
30_67_2013-05-17,1533.91155
30_67_2013-05-24,1692.0796
30_67_2013-05-31,1640.1995
30_67_2013-06-07,1674.8539
30_67_2013-06-14,1594.53885
30_67_2013-06-21,1721.1676
30_67_2013-06-28,1468.44195
30_67_2013-07-05,1796.76545
30_67_2013-07-12,1416.0273
30_67_2013-07-19,1611.3283
30_67_2013-07-26,1409.60675
30_72_2012-11-02,56.96195
30_72_2012-11-09,37.11255
30_72_2012-11-16,52.4869
30_72_2012-11-23,10.48565
30_72_2012-11-30,86.90745
30_72_2012-12-07,32.0416
30_72_2012-12-14,51.00435
30_72_2012-12-21,169.06765
30_72_2012-12-28,75.8481
30_72_2013-01-04,96.99855
30_72_2013-01-11,72.8387
30_72_2013-01-18,54.3588
30_72_2013-01-25,64.78795
30_72_2013-02-01,56.9653
30_72_2013-02-08,62.30265
30_72_2013-02-15,48.14585
30_72_2013-02-22,68.2684
30_72_2013-03-01,68.11735
30_72_2013-03-08,60.78615
30_72_2013-03-15,69.50945
30_72_2013-03-22,63.2658
30_72_2013-03-29,59.2649
30_72_2013-04-05,54.42925
30_72_2013-04-12,58.8245
30_72_2013-04-19,53.04925
30_72_2013-04-26,51.47525
30_72_2013-05-03,58.63535
30_72_2013-05-10,54.9043
30_72_2013-05-17,51.14415
30_72_2013-05-24,53.4632
30_72_2013-05-31,38.48795
30_72_2013-06-07,40.2589
30_72_2013-06-14,41.6547
30_72_2013-06-21,42.20755
30_72_2013-06-28,48.8491
30_72_2013-07-05,48.74135
30_72_2013-07-12,34.41485
30_72_2013-07-19,38.63365
30_72_2013-07-26,41.2044
30_74_2012-11-02,73.2767
30_74_2012-11-09,91.2837
30_74_2012-11-16,190.5739
30_74_2012-11-23,332.02925
30_74_2012-12-07,99.27505
30_74_2012-12-14,102.0405
30_74_2012-12-21,65.11395
30_74_2012-12-28,78.4484
30_74_2013-01-04,81.5654
30_74_2013-01-11,89.0546
30_74_2013-01-18,82.7376
30_74_2013-01-25,121.0031
30_74_2013-02-01,91.4609
30_74_2013-02-15,59.82045
30_74_2013-03-08,76.9069
30_74_2013-03-15,76.03655
30_74_2013-03-22,86.8143
30_74_2013-03-29,71.19695
30_74_2013-04-05,90.4943
30_74_2013-04-12,83.4309
30_74_2013-04-19,79.6503
30_74_2013-04-26,74.7884
30_74_2013-05-03,79.50725
30_74_2013-05-10,97.7426
30_74_2013-05-17,104.3575
30_74_2013-05-24,143.072
30_74_2013-05-31,84.1381
30_74_2013-06-07,98.04005
